Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010524,positive regulation of calcium ion transport into cytosol,1,14,10,0.02356378509666927,0.030966567140313157,2902,True,"""Any process that increases the rate of the directed movement of calcium ions into the cytosol of a cell. The cytosol is that part of the cytoplasm that does not contain membranous or particulate subcellular components."" [GOC:dph, GOC:tb]",19241,0.1,0.07142857142857142,query_1,"['GO:0007204', 'GO:0010522', 'GO:0060402', 'GO:1904427']"
GO:BP,GO:0051231,spindle elongation,1,14,10,0.02356378509666927,0.030966567140313157,5518,True,"""The cell cycle process in which the distance is lengthened between poles of the spindle."" [GOC:ai]",19241,0.1,0.07142857142857142,query_1,"['GO:0007017', 'GO:0007051', 'GO:0022402', 'GO:0098813']"
GO:BP,GO:0051177,meiotic sister chromatid cohesion,1,14,10,0.02356378509666927,0.030966567140313157,5518,True,"""The cell cycle process in which sister chromatids of a replicated chromosome are joined along the entire length of the chromosome during meiosis."" [GOC:ai]",19241,0.1,0.07142857142857142,query_1,['GO:0007062']
GO:BP,GO:1901700,response to oxygen-containing compound,4,1652,10,0.024055866633860175,0.03147397528747345,2902;2903;2904;2906,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",19241,0.4,0.002421307506053269,query_1,['GO:0042221']
GO:BP,GO:0007216,G protein-coupled glutamate receptor signaling pathway,1,15,10,0.024755606933962834,0.032106616853218174,2899,True,"""A G protein-coupled receptor signaling pathway initiated by glutamate binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process."" [GOC:mah, GOC:signaling, PMID:9131252]",19241,0.1,0.06666666666666667,query_1,"['GO:0007186', 'GO:0007215']"
GO:BP,GO:1901160,primary amino compound metabolic process,1,15,10,0.024755606933962834,0.032106616853218174,2903,True,"""The chemical reactions and pathways involving primary amino compound."" [GOC:TermGenie]",19241,0.1,0.06666666666666667,query_1,['GO:0008152']
GO:BP,GO:0051259,protein complex oligomerization,2,270,10,0.02594575052080098,0.03294795179435799,2902;2904,True,"""The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer."" [GOC:ai, PMID:18293929]",19241,0.2,0.007407407407407408,query_1,['GO:0065003']
GO:BP,GO:1903428,positive regulation of reactive oxygen species biosynthetic process,1,17,10,0.02717233216073731,0.03334786219726852,2902,True,"""Any process that activates or increases the frequency, rate or extent of reactive oxygen species biosynthetic process."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24252804]",19241,0.1,0.058823529411764705,query_1,"['GO:0009891', 'GO:1903409', 'GO:1903426', 'GO:2000379']"
GO:BP,GO:0140014,mitotic nuclear division,2,280,10,0.02717233216073731,0.03334786219726852,5501;5518,True,"""A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell."" [ISBN:0198547684]",19241,0.2,0.007142857142857143,query_1,"['GO:0000280', 'GO:1903047']"
GO:BP,GO:1902065,response to L-glutamate,1,17,10,0.02717233216073731,0.03334786219726852,2906,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an L-glutamate stimulus."" [GOC:TermGenie, PMID:23574009]",19241,0.1,0.058823529411764705,query_1,"['GO:0043200', 'GO:1901698', 'GO:1901700']"
GO:BP,GO:0045725,positive regulation of glycogen biosynthetic process,1,17,10,0.02717233216073731,0.03334786219726852,5499,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of glycogen."" [GOC:go_curators]",19241,0.1,0.058823529411764705,query_1,"['GO:0005978', 'GO:0005979', 'GO:0010557', 'GO:0070875']"
GO:BP,GO:0060438,trachea development,1,19,10,0.029799610794940336,0.03583192067245863,54768,True,"""The process whose specific outcome is the progression of a trachea over time, from its formation to the mature structure. The trachea is the portion of the airway that attaches to the bronchi as it branches."" [GOC:dph]",19241,0.1,0.05263157894736842,query_1,"['GO:0048513', 'GO:0060541']"
GO:BP,GO:0051931,regulation of sensory perception,1,19,10,0.029799610794940336,0.03583192067245863,2906,True,"""Any process that modulates the frequency, rate or extent of sensory perception, the series of events required for an organism to receive a sensory stimulus, convert it to a molecular signal, and recognize and characterize the signal."" [GOC:ai]",19241,0.1,0.05263157894736842,query_1,"['GO:0007600', 'GO:0031644']"
GO:BP,GO:0051930,regulation of sensory perception of pain,1,19,10,0.029799610794940336,0.03583192067245863,2906,True,"""Any process that modulates the frequency, rate or extent of the sensory perception of pain, the series of events required for an organism to receive a painful stimulus, convert it to a molecular signal, and recognize and characterize the signal."" [GOC:ai]",19241,0.1,0.05263157894736842,query_1,"['GO:0019233', 'GO:0051931']"
GO:BP,GO:0048511,rhythmic process,2,302,10,0.030625439753219328,0.03644144442521847,5499;5501,True,"""Any process pertinent to the generation and maintenance of rhythms in the physiology of an organism."" [GOC:jid]",19241,0.2,0.006622516556291391,query_1,['GO:0008150']
GO:BP,GO:0070875,positive regulation of glycogen metabolic process,1,20,10,0.030797314985622343,0.03644144442521847,5499,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving glycogen."" [GOC:mah]",19241,0.1,0.05,query_1,"['GO:0005977', 'GO:0010604', 'GO:0010907', 'GO:0070873']"
GO:BP,GO:0010522,regulation of calcium ion transport into cytosol,1,20,10,0.030797314985622343,0.03644144442521847,2902,True,"""Any process that modulates the rate of the directed movement of calcium ions into the cytosol of a cell. The cytosol is that part of the cytoplasm that does not contain membranous or particulate subcellular components."" [GOC:dph, GOC:tb]",19241,0.1,0.05,query_1,"['GO:0060341', 'GO:0060402', 'GO:0065008', 'GO:1903169']"
GO:BP,GO:0010288,response to lead ion,1,21,10,0.031759100933576916,0.03699001167557782,5499,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lead ion stimulus."" [GOC:tair_curators, PMID:16461380]",19241,0.1,0.047619047619047616,query_1,['GO:0010038']
GO:BP,GO:0060252,positive regulation of glial cell proliferation,1,21,10,0.031759100933576916,0.03699001167557782,5501,True,"""Any process that activates or increases the rate or extent of glial cell proliferation."" [GOC:dph, GOC:sl, GOC:tb]",19241,0.1,0.047619047619047616,query_1,"['GO:0008284', 'GO:0014009', 'GO:0014015', 'GO:0060251']"
GO:BP,GO:0097062,dendritic spine maintenance,1,21,10,0.031759100933576916,0.03699001167557782,2904,True,"""The organization process that preserves a dendritic spine in a stable functional or structural state. A dendritic spine is a specialized protrusion from a neuronal dendrite and is involved in synaptic transmission."" [GOC:BHF, PMID:20410104]",19241,0.1,0.047619047619047616,query_1,"['GO:0043954', 'GO:0097061']"
GO:BP,GO:0098813,nuclear chromosome segregation,2,320,10,0.03287687725926859,0.03770051176062846,5501;5518,True,"""The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:dos]",19241,0.2,0.00625,query_1,['GO:0007059']
GO:BP,GO:0000212,meiotic spindle organization,1,22,10,0.03287687725926859,0.03770051176062846,5518,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a meiotic cell cycle."" [GOC:go_curators, GOC:mah]",19241,0.1,0.045454545454545456,query_1,"['GO:0007051', 'GO:1903046']"
GO:BP,GO:0035331,negative regulation of hippo signaling,1,23,10,0.03396826920767638,0.038506015094198036,5518,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of hippo signaling."" [GOC:bf]",19241,0.1,0.043478260869565216,query_1,"['GO:0035329', 'GO:0035330', 'GO:1902532']"
GO:BP,GO:0097164,ammonium ion metabolic process,1,23,10,0.03396826920767638,0.038506015094198036,2903,True,"""The chemical reactions and pathways involving the ammonium ion."" [GOC:dhl, GOC:tb, PMID:14671018]",19241,0.1,0.043478260869565216,query_1,['GO:0008152']
GO:BP,GO:0030431,sleep,1,24,10,0.03523437182395663,0.039638668301951216,2903,True,"""Any process in which an organism enters and maintains a periodic, readily reversible state of reduced awareness and metabolic activity. Usually accompanied by physical relaxation, the onset of sleep in humans and other mammals is marked by a change in the electrical activity of the brain."" [ISBN:0192800981]",19241,0.1,0.041666666666666664,query_1,['GO:0032501']
GO:BP,GO:0015980,energy derivation by oxidation of organic compounds,2,339,10,0.03582089960595255,0.039998208363772714,5499;5501,True,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",19241,0.2,0.0058997050147492625,query_1,['GO:0006091']
GO:BP,GO:0042430,indole-containing compound metabolic process,1,25,10,0.036279274687042375,0.040055556067106264,2903,True,"""The chemical reactions and pathways involving compounds that contain an indole (2,3-benzopyrrole) skeleton."" [GOC:jl, GOC:mah]",19241,0.1,0.04,query_1,['GO:0008152']
GO:BP,GO:0005980,glycogen catabolic process,1,26,10,0.03750971091686426,0.040957294640840754,5499,True,"""The chemical reactions and pathways resulting in the breakdown of glycogen, a polydisperse, highly branched glucan composed of chains of D-glucose residues."" [ISBN:0198506732]",19241,0.1,0.038461538461538464,query_1,"['GO:0005977', 'GO:0009251']"
GO:BP,GO:0009894,regulation of catabolic process,3,1033,10,0.03851058827657524,0.041743228898331555,2903;2905;5499,True,"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",19241,0.3,0.002904162633107454,query_1,"['GO:0009056', 'GO:0019222']"
GO:BP,GO:0009251,glucan catabolic process,1,27,10,0.03851058827657524,0.041743228898331555,5499,True,"""The chemical reactions and pathways resulting in the breakdown of glucans, polysaccharides consisting only of glucose residues."" [GOC:go_curators]",19241,0.1,0.037037037037037035,query_1,"['GO:0000272', 'GO:0044042']"
GO:BP,GO:0009895,negative regulation of catabolic process,2,359,10,0.03885264845103021,0.041919953427457524,2903;2905,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",19241,0.2,0.005571030640668524,query_1,"['GO:0009056', 'GO:0009892', 'GO:0009894']"
GO:BP,GO:0005979,regulation of glycogen biosynthetic process,1,28,10,0.03923820556509492,0.041919953427457524,5499,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of glycogen."" [GOC:go_curators]",19241,0.1,0.03571428571428571,query_1,"['GO:0005978', 'GO:0010962', 'GO:0070873']"
GO:BP,GO:1990778,protein localization to cell periphery,2,364,10,0.03923820556509492,0.041919953427457524,2903;2905,True,"""A process in which a protein is transported to, or maintained in, the cell periphery."" [PMID:18216290]",19241,0.2,0.005494505494505495,query_1,['GO:0008104']
GO:BP,GO:0010962,regulation of glucan biosynthetic process,1,28,10,0.03923820556509492,0.041919953427457524,5499,True,"""Any process that modulates the rate, frequency, or extent of glucan biosynthesis. Glucan biosynthetic processes are the chemical reactions and pathways resulting in the formation of glucans, polysaccharides consisting only of glucose residues."" [GOC:dph, GOC:tb]",19241,0.1,0.03571428571428571,query_1,"['GO:0009250', 'GO:0032885']"
GO:BP,GO:0042176,regulation of protein catabolic process,2,368,10,0.03984546332367624,0.042416138376816646,2903;2905,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators, GOC:jl]",19241,0.2,0.005434782608695652,query_1,"['GO:0009894', 'GO:0030163', 'GO:0051246']"
GO:BP,GO:0000272,polysaccharide catabolic process,1,29,10,0.04001022608085195,0.04243941837861796,5499,True,"""The chemical reactions and pathways resulting in the breakdown of a polysaccharide, a polymer of many (typically more than 10) monosaccharide residues linked glycosidically."" [PMID:33139480]",19241,0.1,0.034482758620689655,query_1,"['GO:0005976', 'GO:0009057', 'GO:0016052']"
GO:BP,GO:1901698,response to nitrogen compound,3,1076,10,0.041138118601152567,0.04313381759570306,2902;2903;2906,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",19241,0.3,0.0027881040892193307,query_1,['GO:0042221']
GO:BP,GO:0060402,calcium ion transport into cytosol,1,30,10,0.041138118601152567,0.04313381759570306,2902,True,"""The directed movement of calcium ions (Ca2+) into the cytosol."" [GOC:dph, GOC:tb]",19241,0.1,0.03333333333333333,query_1,"['GO:0007204', 'GO:0097553']"
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,2,379,10,0.041245805377709326,0.04313381759570306,5499;5518,True,"""Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",19241,0.2,0.005277044854881266,query_1,"['GO:0009966', 'GO:0042981', 'GO:0097190']"
GO:BP,GO:0021591,ventricular system development,1,32,10,0.04318947741798646,0.04453914858729854,54768,True,"""The process whose specific outcome is the progression of the brain ventricular system over time, from its formation to the mature structure. The brain ventricular system consists of four communicating cavities within the brain that are continuous with the central canal of the spinal cord. These cavities include two lateral ventricles, the third ventricle and the fourth ventricle. Cerebrospinal fluid fills the ventricles and is produced by the choroid plexus."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",19241,0.1,0.03125,query_1,"['GO:0007420', 'GO:0048731']"
GO:BP,GO:0043247,telomere maintenance in response to DNA damage,1,33,10,0.04429561067445214,0.045381936511047986,5499,True,"""Any process that occur in response to the presence of critically short or damaged telomeres."" [GOC:BHF, GOC:BHF_telomere, GOC:jbu, PMID:15279784]",19241,0.1,0.030303030303030304,query_1,"['GO:0000723', 'GO:0006974']"
GO:BP,GO:0070873,regulation of glycogen metabolic process,1,36,10,0.04729809873006414,0.047618763806200164,5499,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving glycogen."" [GOC:mah]",19241,0.1,0.027777777777777776,query_1,"['GO:0005977', 'GO:0032881', 'GO:0043467']"
GO:BP,GO:0032885,regulation of polysaccharide biosynthetic process,1,36,10,0.04729809873006414,0.047618763806200164,5499,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of polysaccharides."" [GOC:mah]",19241,0.1,0.027777777777777776,query_1,"['GO:0000271', 'GO:0010556', 'GO:0032881', 'GO:0043255']"
GO:BP,GO:0001975,response to amphetamine,1,36,10,0.04729809873006414,0.047618763806200164,2903,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amphetamine stimulus. Amphetamines consist of a group of compounds related to alpha-methylphenethylamine."" [GOC:dph, GOC:ef]",19241,0.1,0.027777777777777776,query_1,['GO:0014075']
GO:BP,GO:0001556,oocyte maturation,1,36,10,0.04729809873006414,0.047618763806200164,5518,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an oocyte to attain its fully functional state. Oocyte maturation commences after reinitiation of meiosis commonly starting with germinal vesicle breakdown, and continues up to the second meiotic arrest prior to fertilization."" [GOC:devbiol, https://www.ncbi.nlm.nih.gov/books/NBK279054/]",19241,0.1,0.027777777777777776,query_1,"['GO:0003006', 'GO:0048469', 'GO:0048599']"
GO:BP,GO:0007059,chromosome segregation,2,422,10,0.048737666041712174,0.04890232031888012,5501;5518,True,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",19241,0.2,0.004739336492890996,query_1,['GO:0022402']
GO:BP,GO:0060251,regulation of glial cell proliferation,1,38,10,0.04939583170328679,0.04939583170328679,5501,True,"""Any process that modulates the frequency, rate or extent of glial cell proliferation."" [GOC:dph, GOC:tb]",19241,0.1,0.02631578947368421,query_1,"['GO:0014009', 'GO:0042127']"
